tweet_id,safe_text,label,agreement
4JBYLCQX,Gilbert pediatrician furious over daughters exposure to measles Dr Tim Jacks got a phone call from a Phoenix url,0.0,0.6666666666666666
ZBQ497ZP,CDC caught hiding data showing mercury in vaccines linked to autism url ,-1.0,1.0
3DX4HUOZ,Last round of vaccines for my doubletrouble babies Quality Care Animal Hospital url url,1.0,1.0
QKIQ1BJH,Babies to be offered vomiting bug vaccine url,0.0,0.6666666666666666
ZOLHJP23, This dude probably didnt get his kids vaccinated either url nipples,0.0,0.6666666666666666
0HZOQIBC,NYC Dept of Health recommends to immunize all babies bw mos of age traveling outside of the US with MMR before age year,1.0,0.6666666666666666
DS0H5H7J, and it is now people that will not an inoculate their children and now the measles spreading so badly,1.0,1.0
X9XGP8C5,Why Adults Are More Likely To Be Hit Hard By The Measles Than Children url,0.0,1.0
SQ134JSS,You know it must suck being a pediatrician and having to deal with all the parents dont want to immunize their fucking kids,1.0,1.0
HKGU4RSG,THIS SATURDAY DEC MMR RETURN mmrkamillion url,0.0,1.0
NILFDC3F, A leading CDC official says its possibility that vaccines rarely trigger autism url,-1.0,0.6666666666666666
Y4QA1B9L, Shows high vaccination rate has little do w public health Povertywealth MUCH better predictors,0.0,0.6666666666666666
0GE0Y01P, when are you heading to miami I was wondering if you had any information about immunization shots for a newborn,1.0,0.6666666666666666
ON5S11AK,Why isnt the news talking about how measles were wiped out AND THEN CAME BACK cuz dumbass ppl dont vaccinate their kids,1.0,0.6666666666666666
6Y3MXVWJ,ermagerd mmr above url,0.0,1.0
US8EWQ9O,Nice try why seek balance RT Christie just now there is no question kids should be vaccinated url,0.0,0.6666666666666666
KZNC5EAU, Father of Boy With Leukemia Asks California School Officials to Bar Unvaccinated Students url vaccineswork,1.0,0.6666666666666666
7EMDTGQG, Ellen ur a bitch How could u promote the flushot vaccination on ur show when u dam well that they are unsafe and dont work,-1.0,1.0
K4SBJW2W,Crazy diseases happen cause a Mfk that owns medical vaccine companies make hella money from insurance and people aint Tryna doe hustle,-1.0,0.3333333333333333
PX8R19I8,That vaccines amp autism video Misinformation from top to bottom From Dorit Reiss url,1.0,1.0
QPQ8JYU1,AB NEW Immunizations vaccine injury information url,0.0,0.6666666666666666
VV4PG2I7,Womans cancer killed by measles virus in unprecedented trial url via ,0.0,0.6666666666666666
25E649I8, giving me DVDs on how vaccinating children is bad,0.0,0.6666666666666666
XWGSPQXN,Short version FALSE Circulating rumor claims the MMR vaccine is more dangerous than cont url,1.0,1.0
1RZ5O9YX,Suffer the Children The Vaccination Debate Gets the Measles url cmm,1.0,1.0
52K1GGUD,Very sweet cashier at grocery store asked about my Valentines plans I resisted the urge to say writing about measles or tenure,0.0,1.0
E6PST92X,Antivaxxers now have a childrens book extolling the virtues of getting measles url,-1.0,0.3333333333333333
5BDRFHHL, On average people who complain live longer Releasing this tension increases immunity and boosts their health ,0.0,1.0
B8QOIQYS,Vaccinate your kids Heavily fine those that dont RT Thanks Jenny McCarthy url,1.0,1.0
ZVE9K97J,CDC Flu Vaccine Averts Millions Of Illnesses By Dr Brian McDonough Medical EditorPHILADELPHIA CBS url,1.0,1.0
OI5E8RDX,First measles and now a small fire Its been a bad for Disneyland,0.0,1.0
ZV6CC8OO,Breaking East Coast dolphin deaths linked to measleslike virus url well be updating this story,0.0,0.6666666666666666
VDYSAGFQ,If God wanted me to vaccinate my kids url monotheism ignorance,0.0,0.6666666666666666
RHECY9N0, we cannot emphasize enough the solution is simple and available be vaccinated YES follow publichealth officials measles bart,1.0,1.0
B1IDXKRK,How many kids at a school arent immunized Plano ISD says it cant tell you url,0.0,0.6666666666666666
405KYAFH, cont how immigrants caused the measles outbreak,0.0,1.0
UTZE0W5T, Maybe the flu scabies TB measles lice or whatever is coming across the border maybe the drizzles,0.0,1.0
Y4I5PPRP,A cut in federal immunization programs despite the negative propaganda and measles out break via url,0.0,0.6666666666666666
FUDUHSUV,Why is no one concern about the measles out break But went phyco when Ebola break out,0.0,1.0
OMGPRT1N,Im dying feel like hell Measles or mono whichever it is sucks,0.0,0.6666666666666666
CYT0VDFS,San Diego Unified Urges Parents To Vaccinate Kids Californias controversial vaccine requirement law doesnt go url,0.0,0.6666666666666666
AYWEIVHD,Time to get fully vaccinated chickenpox Tetanus MMR url,1.0,1.0
5CHABS97, Wow u really r an idiot have the measles or whtevr uve contracted already gotten your brain from not getting vaccinated,1.0,0.6666666666666666
WFY2V16P,Dont forget meningitis vaccine for those college kids going away Its safe and effective vaccinessaveslives without you ever knowing,1.0,1.0
3G723LI3, yeah Im on a huge loss streak lost like mmr,0.0,1.0
7KZK2MST,Apparently vaccines may cause demyelination which causes autism Well this is news to me,-1.0,0.6666666666666666
3PGI15IL,greenlight MMR WeTheLabel fameoliverxx Club Ambition url,0.0,1.0
ABR59WNA,Map of preventable disease outbreaks shows the influence of antivaccination movements url via ,1.0,0.6666666666666666
YSIU4N0B,Good news ask science CDC hits back at antivaccine movement url via ,1.0,0.6666666666666666
4A9CKV5C,Just because you dont see vaccine preventable diseases doesnt mean they dont exist Prevention works Get your kids vaccinated,1.0,1.0
VCAQ7YC4, did you just compare vaccinating your dog and kids,0.0,1.0
GGO2U3XV, wasnt measles eradicated in ish,0.0,1.0
GWIYTC34,With Brooks Brothers releasing the Gatsby line i cant help but get hype I cant wait till everyones driving town cars amp getting Measles,0.0,1.0
M7LJAX0Q, Knowing My Son IS Vaccinated I Do Feel More Comfortable Sending Out In Public Parents Who Dont Run Risk,1.0,1.0
TBBYL0QB,SB Enroll Meningococcal diseasepupils to be immunized against at recommended age url,0.0,0.6666666666666666
XIBWADOC,Dr R Scott Kennedy said they set up the tent in case more than one measles patient came in at one time url,1.0,0.6666666666666666
V133BGPY,Saying someone who chooses to not vaccinate their kids would rather they die than have autism shows how small minded you truly are,-1.0,0.6666666666666666
ERN7ZDOL, but isnt friendsourced info how people end up not vaccinating their children,1.0,1.0
OUAUSW7S,Manners Are those like measles,0.0,1.0
I271J4WE, the inconvenient truth is more immigration children are vaccinated against childhood diseases than texas and brdr states,1.0,0.6666666666666666
Y4SCI93Y, idiots dont vax their kids then wonder why measles become epidemic at Disneyland idiots,1.0,1.0
SRYDTOJ4,Law Requiring California Parents To Vaccinate Their Children Likely To Pass Last Thursday a state law was url,0.0,1.0
USHOUH2G,WorstDateInWords Vaccinations cause autism Wake up,-1.0,0.6666666666666666
72145C8C,Jenny McCarthy is fine with smoking although it can kill but shes against vaccinations because they may cause Autism,1.0,1.0
YQ08Z4HT,I hope her unvaccinated kid gives Jim Belushi measles RT what about Jenny McCarthy,1.0,1.0
82LHBSJP,Day Candy immunityphotochallenge Burnt Hills High School url,0.0,1.0
6BWDELA5,WOA Vaccines And Methods To Treat Lyme Disease In Dogs AK AK url,1.0,0.6666666666666666
OUQ4A7S6,AIDS N BioArt Katharine Dowsons Brain Boxes Crystal Chromosomes amp HIV Vaccine Work url,0.0,0.6666666666666666
YB1ETLOX,AIDS N Q HIVAIDS Health Topics Staying Healthy with HIV Immunizations Influenza Information for url,0.0,0.6666666666666666
Q48LUFK9, International Business Times Whats Causing Measles Cases To Spike In The US url,0.0,0.6666666666666666
2JNH6J97, New Measles Cases Confirmed In Middlesex County BOSTON CBS Health officials have confirmed two more cases url,0.0,1.0
8N0YV005, ECONOMY OF THE WORLD Can Shift Through ONE Disease ebola measles drMM fb This is true,0.0,1.0
5CE19OXB,Willing to pay for poison ivy vaccine,1.0,1.0
AUU8JW87, On average people who complain live longer Releasing this tension increases immunity and boosts their health,0.0,1.0
JN0NGKU4,Unvaccinated Students Banned From High School Because Of Measles Scare url,1.0,1.0
E4RZNIY5,More mumps cases confirmed on UW campus Check your records and make sure youve had doses of MMR vaccine vaccines,1.0,1.0
OLMNEBXL, have to scare the masses into getting more costly big pharmaceutical backed vaccines that will end up harming more than helping,-1.0,1.0
KA5CIG1W, why the bogus vaccine injury compensation program if vaccines dont injure url,-1.0,1.0
H45MRVXV,LHMi Michigan used to be dead last no for vaccinations among all states Now is in the s,1.0,0.6666666666666666
LFDUELMW,If you think anthropogenic climate change isnt happening the earth is lt yrs old or that vaccines cause autism you are antiscience,1.0,0.6666666666666666
JX49VBQF, Most Disgusting Ingredients Used to Make Vaccines url,-1.0,0.6666666666666666
IPI522H8,MMR Flu HiVSTI testing pac Hunter College North Building url,1.0,0.6666666666666666
N84HZ3U7, cases were in infants who depend on those around them to be vaccinated Disneyland Measles Outbreak url via ,1.0,0.6666666666666666
XY8VQKWN,My arm is killing meeeeeee Stupid typhoid vaccine,1.0,0.6666666666666666
VTI6JFMV,Its a damn great day to be a UTEP Miner mmr gominers utepdrumline,0.0,1.0
E5R4PYYL,Indiana CDC push for more infant vaccinations State and national health officials are pushing for parents to url,1.0,0.6666666666666666
734Z3HCZ,Unleash your inner freak tonight madhatterdc mmr top edm remixes rave epicdrops ragedc dj url,0.0,1.0
BQIN9ZMI,Sometimes a cartoon says it best Refusing to vaccinate our kids url,1.0,1.0
GXEFTLBH, Moms and dads did you vaccinate your kids lt DONT DO IT,-1.0,0.6666666666666666
NW583ISC,I hate post immunization for my baby Every time she sleeps and cries I feel like shes dreaming of the injection ,0.0,0.6666666666666666
SS19856O, I never had Beiber fever I had Maslow measles hope that made u smile or laugh I love u lots rock out night xoKarina,0.0,1.0
88TSOYG0, well a quack doctor once wrote a completely debunked paper that he later retracted Great reason to bring back measles,0.0,0.6666666666666666
ZX2XDH31,On average people who complain live longerReleasing this tension increases immunity and boosts health And Coach wonders why I complain,0.0,0.6666666666666666
4F3XQO7P,Scary stupid Chris Christie has come out in support of parents who choose not to vaccinate their kids url,-1.0,0.3333333333333333
W6AJ5W3R,Should you get a flu shot once or twice a year Fuck no Should you get a polio or a MMR vaccine once for immunity absolutely,1.0,1.0
JHT1V3RB, Benefits of music Stress relief boost immunity reduce heart disease enhances emotional strength boost self esteem,0.0,1.0
00ZTHDUP,State Health Dept Urges Measles Vaccinations url,1.0,0.6666666666666666
SVK48MG3, saw your interview wDan Barton Heres a list of ingredients in vaccines url,0.0,1.0
B41RIHPE, Australia To Deny Benefits In Vaccination Refusal Al Jazeera America url vaccines health,1.0,0.6666666666666666
VKTSFHM7,Oh hey Central District Health immunizations url,0.0,0.6666666666666666
ES26S1E3, Traveler with measles passed through SeaTac Airport Jan people may have been exposed url awesome,0.0,0.6666666666666666
5XJRL17K, a lot of antivaxxers in response say its a calculated risk as in they prefer measles over vaccine injury,1.0,1.0
NQ0ZVY8S,Ebolas been around for so long honestly Im surprised it didnt spread earlier But fear not we are the USA and we have secret vaccines ,1.0,0.6666666666666666
5CPYGDF6,No Link Between MMR Vaccine and Autism New Study Finds The vaccine for measles mumps and rubella doesnt bring url,1.0,0.6666666666666666
2ATEULFO,En mi TL solo leo mmg mmr mm mmgvs entre otras cosas,0.0,1.0
D6E89LCS,My family was going to California and Disneyland in July but that might not happen now because DISNEYLAND HAS MEASLES,0.0,1.0
D11W22W9, I am amazed that there is any debate on whether or not to vaccinate against disease What if we were talking about Ebola ,1.0,1.0
M2982Y8N,Remember that time I went on a date with a girl who doesnt vaccinate her kids Yeah that was awesome,1.0,1.0
1CJZJTVJ,Mississippi Leading The Nation In a good way for once Measles url,1.0,0.6666666666666666
NSRHQBCV, Seriuosly Teens death shows ClickBait Article states flu vaccine may not have saved her No autopsy yet Amateur work,-1.0,0.3333333333333333
LCYLFN0X,Taking baby girl to get vaccinated South Branch Pet amp Bird Clinic url,1.0,1.0
E9EM5GX9,Measles outbreak in Orange County California worst in decades url ,0.0,0.6666666666666666
UE6CQAXL,Amazing all the Republican pro choice measles vaccine supportersnext up your choice use car seats MeaslesOutbreak ,1.0,0.6666666666666666
5EF0D6D5,Im at MMR Station Mount Pleasant MI url,0.0,0.6666666666666666
08V9Y55G, On average people who complain live longer Releasing this tension increases immunity and boosts their health,0.0,1.0
VJMQALMI, Im pissed measles outbreak lets blame the American parents not vaccinatingRoot cause Mexican illegal children,-1.0,0.3333333333333333
O7UGV1G7,Time for summer check ups Make sure your child is ready for camp school and college Check to be sure immunizations are up to date,1.0,1.0
DVKH8JCY,url my day old son may have measles,0.0,0.6666666666666666
MWEL32IG, Stop Vaccines They kill and injure thousands needlessly,-1.0,1.0
1TI13L1W, ok whats good u have to say about politics about our borders wide open about vaccines killing kids about the devaluation of,-1.0,1.0
4K7UCUB2,Measles outbreak reaches Pinal County A Kearny family with measles visited Disneyland last month California url,0.0,1.0
JHCEQ5UD,If you dont vaccinate your child you are a filthy hypocrite because odds are you were vaccinated and healthy enough to bear a child,1.0,1.0
5D4P6MVL,Health Economist Vaccine Access and Delivery Seattle Washington United States jobs url,0.0,0.6666666666666666
